test_smile,dmpnn_pre_pro,dmpnn_xgb_pre_pro,morgan_xgb_pre_pro,dmpnn_morgan_xgb_pre_pro,target
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,[2.2862397599965334e-05],0.00023263914,0.015581732,0.00024713177,0.0
OCCCCN1C=NC2=C1N=C(NC1=CC=CC=C1)NC2=O,[4.168754912825534e-06],0.00023255931,0.02926189,0.0003546187,0.0
CC(C)(C)C1=C(C[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCC2=CC=CC=C2)C2=CC(=CC(=C2N1)C(C)(C)C)C(C)(C)C,[0.004465763457119465],0.0002325112,0.0141498195,0.00035014455,0.0
CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,[3.0499968488584273e-06],0.00023250854,0.015775431,0.00032046778,0.0
CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,[7.016795393610664e-07],0.00023239994,0.00022029063,0.0002707826,0.0
[H]\C(N1CCN(C)CC1)=C1\N=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(=C3)N(=O)=O)N2C1=O,[4.802324093944321e-10],0.00023238354,0.10756986,0.00017328668,0.0
COC(=O)[C@H](CC1=CC(=CC=C1)C(N)=N)[C@@H](C)NC(=O)C1=CC=C(C=C1)C1=CC=[N+]([O-])C=C1,[3.529154128045775e-05],0.00023214059,0.0014436789,0.00024381612,0.0
CCN(CC1=CC=CC=C1)C(=O)CN1C(=O)N(C)C2=CN=C(N=C12)C1=CC=CC=C1,[3.6615962017094716e-05],0.00023211692,0.007309961,0.00037906694,0.0
NC1=NC2=NC=C(COP(O)(O)=O)N=C2C(=O)N1,[3.8722129829693586e-05],0.00023211139,0.0045448886,0.00039858164,0.0
CC(=O)N[C@@H](CS)C(O)=O,[6.474101610365324e-07],0.00023187626,5.312607e-05,0.00045162134,0.0
CC1=NC=C(N1CC(O)CN1CCOCC1)[N+]([O-])=O,[3.1870978745018874e-08],0.00023178296,0.00039134317,0.00024351178,0.0
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO,[4.6774379924841014e-09],0.00023171976,0.00045174555,0.00028707925,0.0
CC1=CC=CC(=N1)C1=NC(NC2=CC=NC=C2)=C2C=CC=CC2=N1,[5.0267481128685176e-05],0.00023154309,0.014028503,0.00043331558,0.0
COC(=O)NC1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=NC=C(F)C=C12,[9.765979484654963e-05],0.00023149232,0.16630967,0.0003422045,0.0
[H]\C(N[C@@]([H])(C(O)=O)[C@](C)(CN1C=CN=N1)S(=O)=O)=C(\[H])C=O,[4.614550495191105e-12],0.00023146364,0.00011899884,0.00027936697,0.0
ONC(=O)COP(O)(O)=O,[1.702281770121772e-05],0.00023145635,3.3297067e-05,0.00036337646,0.0
[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=C(Br)C(O)=NC1=O,[2.979211046749697e-07],0.0002313361,7.5995944e-05,0.00024224436,0.0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,[0.00022584834368899465],0.00023114034,8.711793e-05,0.00025390016,0.0
CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)N\C=C/N1C(=O)CCC1=O)C(=O)O2,[2.1193836801103316e-05],0.00023100154,0.00095141045,0.00036338664,0.0
COC1=CC=CC(=C1)N=C1C(=CNC2=C1C=C(C=C2C)S(=O)(=O)C1=CC=CC(=C1)C(=O)N(C)C)C(O)=N,[0.000924649415537715],0.00023094316,0.00060727954,0.00023520646,0.0
CC(C)NCC(O)COC1=CC=CC2=C1C=C(C)N2,[1.846927375481755e-06],0.00023094316,0.002046693,0.0005233987,0.0
CCC(=O)N([C@@H]1CCN(CCC2=CC=CC=C2)C[C@@H]1CC=C)C1=CC=CC=C1,[4.004650327260606e-05],0.0002307409,0.00036033575,0.00019776211,0.0
C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,[0.0005009061424061656],0.00023062939,0.0033245066,0.00030775482,0.0
[H][C@]1(C)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,[3.0681749194627628e-06],0.00023058587,0.016048225,0.00038198425,0.0
[O-]C(=O)C\C(=C\C([O-])=O)C([O-])=O,[3.0013388258649554e-18],0.00023056344,0.00010665369,0.00028451552,0.0
CC(C)OC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C3CCCC3)C(=C1C)C2(C)C)OC(C)=O)C1=CC=CS1,[8.457202937961483e-09],0.00023056276,0.0038247074,0.00020970903,0.0
[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@@H]5C[N@@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O,[8.517867172486149e-06],0.00023054387,0.2244971,0.00034845786,0.0
N[C@@H](CSCC(O)=O)C(O)=O,[4.306594547642817e-08],0.00023048936,9.243012e-05,0.00029534433,0.0
CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N,[4.784076850228303e-07],0.00023042563,0.00082633673,0.00030793998,0.0
[H]\C(C)=C(\[H])/C(/[H])=C(\[H])C1OC(O)(C(CC)C(O)=NC\C([H])=C(/[H])\C(\[H])=C(/C)C(OC)C(C)C2OC(\C([H])=C(/[H])\C(\[H])=C(/[H])C([H])=C(C)C(\O)=C3\C(=O)C=CN(C)C3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,[9.602254067431204e-06],0.00023035161,0.012641698,0.00028286292,0.0
[H][C@@]12CCC[C@]1([H])[C@@]([H])(OC1=CC=CC(O)=C21)C1=CC=C(O)C=C1,[9.715819760458544e-05],0.00023012748,0.00030193245,0.00031658539,0.0
[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1,[3.547476444509812e-05],0.00023010882,0.08709416,0.00029066394,0.0
O=C(C1=C2N=CC=C(N2N=C1)C1=CC=NC=C1)C1=CC=CC=N1,[6.859927088953555e-05],0.00023005156,0.0014292513,0.000280749,0.0
CC1=C(C=CO1)C(=S)NC1=CC(\C=N\OC(C)(C)C)=C(Cl)C=C1,[1.1827571810840709e-08],0.00022996691,7.41103e-05,0.00024389771,0.0
CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=C(C=C2)S(=O)(=O)N(C)C,[0.001151379314251244],0.00022996582,0.00019987716,0.00021680021,0.0
CC1=C(C[C@H](N)C(O)=O)C(O)=NO1,[1.5090914073923045e-09],0.0002299248,5.04997e-05,0.00038327335,0.0
[H][C@]1(O)CO[C@]([H])(COP(O)(O)=O)[C@]1([H])O,[3.5410543386404925e-09],0.00022986761,3.289858e-05,0.00022211057,0.0
C(N1C2=CC=CC=C2N=C1N1CCNCC1)C1=CC=CC=C1,[6.40746350200061e-07],0.0002298608,0.00385984,0.00037039662,0.0
[H][C@]1(O)C(NO)=N[C@]([H])(CO)[C@]([H])(O)[C@]1([H])O,[6.448668710135053e-09],0.00022968445,0.00010836375,0.00038391422,0.0
OC(=O)CCCC1=NC(=NO1)C1=CC(=CC=C1)[N+]([O-])=O,[3.989640902091196e-07],0.00022964898,4.7472626e-05,0.0002383094,0.0
OC(=O)CCC(=O)NC1=CC=C(Br)C=N1,[1.6299811704811873e-06],0.00022957235,0.000507459,0.0004175577,0.0
CCOC(=O)C1=CC=C(OCCCC2CCN(CC2)C2=NN=C(C)C=C2)C=C1,[1.0922714182015625e-06],0.00022943254,0.023049695,0.0003283447,0.0
[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[3.550293570242502e-08],0.00022942445,0.0001876587,0.00029560717,0.0
C[C@@H]1[C@@H](C[C@H](NC(=O)C2=CN=C3C[C@]4(CC3=C2)C(=O)NC2=NC=CC=C42)C(=O)N1CC(F)(F)F)C1=CC=CC=C1,[0.00913904793560505],0.00022938747,0.011845818,0.0002026665,0.0
CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,[2.157226163035375e-06],0.00022920055,4.6231853e-05,0.000377133,0.0
CC(C)NCC(O)COC1=CC=CC2=C1OC(=C2)C(C)=O,[2.72333886641718e-06],0.00022918679,0.000100178186,0.00037901403,0.0
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O)O[C@@H]2CO)[C@@H](O)[C@H](O)[C@@H]1O,[3.1177582737740295e-10],0.00022911404,0.00024440308,0.00030642445,0.0
ClC=C(Cl)Cl,[5.439180356114903e-11],0.00022901074,7.483774e-05,0.00029047337,0.0
[H][C@@](COC(=O)CCC)(COP(O)(O)(O)O)OC(=O)CCC,[3.8872014556545764e-05],0.00022891097,2.2341112e-05,0.00028741529,0.0
N[C@@H](CC1=CC=CC=C1)C(O)=O,[3.711903264047578e-05],0.0002288876,5.924034e-05,0.00034968051,0.0
CCCCCCCC(N1CCCC1)C(=O)C1=CC=CC=C1,[8.370767190513106e-09],0.00022885794,0.00064549356,0.00044816005,0.0
CCC\C(=C\C1=CC=C(O1)C1=CC(=CC=C1)C(O)=O)[N+]([O-])=O,[4.665256199132273e-07],0.00022880448,0.00029160987,0.0002520812,0.0
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,[2.951665301065276e-10],0.00022872858,0.00010471798,0.00026529987,0.0
CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,[5.245506599749206e-06],0.00022872357,0.0012835376,0.00042758905,0.0
[H]C(N)(COC(O)=NCCCN1CCN(CCCN=C(O)C2=CC(=CC(OC3([H])OC([H])(CO)C([H])(O)C([H])(O)C3([H])O)=C2)N(=O)=O)CC1)COC(O)=NCCCN1CCN(CCCN=C(O)C2=CC(=CC(O[C@@]3([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]3([H])O)=C2)N(=O)=O)CC1,[3.2585273856966523e-07],0.00022864007,0.00050750107,0.00023171777,0.0
CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC=C)C1=O,[3.863953679683618e-06],0.00022854809,0.0022372527,0.00040130562,0.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@]3([H])[C@@](C)([C@@H](O)C[C@@]4([H])OC[C@@]34OC(=O)C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[5.031396085541928e-06],0.00022842585,0.0015279541,0.00022924403,0.0
N[C@H](CC1=CC=C(O)C=C1)C(O)=O,[1.4390007891051937e-05],0.0002282123,2.1287746e-05,0.0002457476,0.0
[H][C@@](CCO)(N=C(O)C1(N)CCN(CC1)C1=NC=NC2=C1C=CN2)C1=CC=C(Cl)C=C1,[0.002852063626050949],0.00022808985,0.010161419,0.00028959152,0.0
[H]\C(=C1\N=C(CN)N(CC(O)=O)C1=O)C1=CC=C(O)C=C1,[2.870587881981246e-13],0.00022801764,0.00038739838,0.00023372631,0.0
OC1CN(CCCOCCC2=CC3=C(SC=C3)C=C2)C1,[8.828435511532007e-07],0.00022779948,3.4913675e-05,0.00031604225,0.0
[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,[8.908542804419994e-05],0.00022768938,0.0019502902,0.0002976013,0.0
[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H],[1.511417977806493e-14],0.00022761147,5.472219e-05,0.00027398876,0.0
ClCl,[3.010704352490734e-09],0.00022748344,1.6028942e-05,0.0002772678,0.0
[H][C@@]1(O)C=C[C@]2(C[C@]([H])(O[C@]1([H])C2)C(O)=O)C(O)=O,[1.2222194811783993e-07],0.0002273334,1.8831997e-05,0.00024742837,0.0
[H][C@@](C)(O)[C@]([H])(O)[C@@]1([H])CN=C2NC(=N)NC(N)=C2N1,[4.9728068884924426e-12],0.00022687308,0.009962385,0.0002884249,0.0
OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,[7.268432091223076e-05],0.00022685814,0.00016369976,0.00039662074,0.0
CCCCCCP(O)(=O)OC[C@@H](C)CC1=CC=CC=C1,[7.33591534185507e-08],0.0002268419,2.166252e-05,0.00028250448,0.0
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,[4.759235139317752e-08],0.00022683153,0.00030073902,0.00017327892,0.0
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,[7.499843844918641e-13],0.00022681337,0.00049416686,0.0002945109,0.0
[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(O)=O,[2.4964539989014156e-05],0.00022674527,4.4797678e-05,0.00031225602,0.0
[H][C@@](O)(\C=C\CCCCCCCCCCCCC)[C@@]([H])(CO)NC(C)=O,[3.9875040769299375e-11],0.00022669921,0.00022261303,0.00033618385,0.0
[H]\C(=N/CCCC[C@]([H])(N)C(O)=O)C1=C(COP(O)(O)=O)C=NC(C)=C1O,[5.4614464062296975e-08],0.0002265767,0.00039648297,0.00032787016,0.0
OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1,[0.004025891423225403],0.00022649049,0.00038478166,0.00028218844,0.0
COCCCC(=O)NCC1=CC=C(C=C1)C(F)(F)F,[2.5330738935736008e-05],0.00022622655,6.067234e-05,0.00026042716,0.0
[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,[1.3168731784283377e-13],0.00022611508,5.8247922e-05,0.00020907557,0.0
[H][C@@]1(OC2=C(O[C@@H]1CO)C=CC(=C2)[C@@]1([H])OC2=C(C(O)=CC(O)=C2)C(=O)[C@@H]1O)C1=CC(OC)=C(O)C=C1,[1.4803305248278775e-07],0.00022584855,0.0001368153,0.00029237015,0.0
OC(=O)CC1=CC(O)=C(O)C=C1,[2.8214910344104283e-05],0.00022576845,1.752285e-05,0.00032604544,0.0
FC1=CN2C=C(CCC#CC3=CC=CC=N3)N=C2C=C1,[8.318442269228399e-06],0.00022576695,0.00015824402,0.00017950434,0.0
OCC(O)CNC(=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(N(CC(O)CN(C=O)C2=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C2I)C=O)=C1I,[6.450175116246015e-11],0.00022565998,4.6581863e-05,0.00031279828,0.0
C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C1=CC=CC=C1)[C@@H](OC(C)=O)C(=C)CC[C@H]1[C@@H](\C=C(C)\C2=O)C1(C)C,[1.5979773593244317e-07],0.0002255948,0.00023381592,0.00021417039,0.0
CC[C@@H](O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,[1.4861656154607772e-06],0.00022542065,6.264409e-05,0.00020381216,0.0
OC(CCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,[1.9610288291005418e-06],0.000225417,0.00018424129,0.00024413946,0.0
[H][C@]1(C)CN(C[C@@]([H])(C)C1)C(=O)C1=CC(Br)=CC=C1N,[4.008969156643616e-08],0.0002252743,0.0006329843,0.0003221581,0.0
[H][C@@](O)(CO)COP(O)(=O)OC[C@]([H])(N)C(O)=O,[8.426515023529646e-07],0.00022518949,5.3944117e-05,0.0003307715,0.0
[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O,[5.46789237887424e-07],0.00022483314,6.9991605e-05,0.00024805457,0.0
CN1N=NC(=N1)C1=CC(C)=C(OCCCC2=CC(C)=NO2)C(C)=C1,[7.22441473044455e-05],0.00022471826,0.0011906526,0.00029052544,0.0
CCOC1=CC=C(NC(=O)CC(C)O)C=C1,[7.24342608009465e-05],0.00022468035,5.438367e-05,0.00033262803,0.0
[H]N1C(=O)N([H])C2=C(N=C(CCC(O)=O)C(=O)N2C[C@H](O)[C@H](O)[C@H](O)CO)C1=O,[3.174461369326309e-07],0.00022453023,0.002902109,0.00031744916,0.0
CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,[0.0001831645640777424],0.00022438962,0.0029791922,0.00033182703,0.0
[H][C@@](CC1=CC=C2OCOC2=C1)(C(O)=O)[C@]([H])(CC1=CC=C2OCOC2=C1)C(O)=O,[1.8247438005047911e-09],0.00022436009,2.0679432e-05,0.0002952551,0.0
CN1C=C(C[C@@H](N)C(O)=O)C2=CC=CC=C12,[0.0005267177475616336],0.00022435217,0.0030169021,0.00021248905,0.0
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(SC)[C@]([H])(O)[C@@]1([H])O,[2.862489689725578e-10],0.0002243492,1.4876369e-05,0.00030907738,0.0
[H][C@]1(CCCN1)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,[5.99624436290469e-05],0.00022431153,0.007309944,0.00030057883,0.0
OC(=O)CCCCN(CC1=CC=C(C=C1)[N+]([O-])=O)CP(O)(O)=O,[1.191103092423873e-05],0.00022416639,1.646528e-05,0.0002719002,0.0
CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,[3.650974278457397e-08],0.00022410078,0.00048459752,0.0003389103,0.0
CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,[2.8621896035474492e-06],0.00022401448,7.58638e-05,0.00022134905,0.0
CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[4.4762519971035253e-13],0.00022394805,3.62376e-05,0.00022897666,0.0
CN(CC1=CC=CC=C1)C(=O)[C@@H](NC(=O)C1=CC2=C(C=CC(NC(=O)C3=CC=CC=C3C3=CC=C(C=C3)C(F)(F)F)=C2)N1C)C1=CC=CC=C1,[0.0008193287067115307],0.0002238983,0.002857459,0.0002982225,0.0
COC(=O)[C@H](N1CCC(CC1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C=C1)C1=CC=CC=C1,[0.06976727396249771],0.00022384559,0.007482114,0.00026472428,0.0
[H][C@@](C)(N)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,[3.77636160919792e-06],0.00022378007,0.00075908116,0.00021158475,0.0
CCCC1=C(OCC2=CC=C(C=C2)[C@H](O)C2=CC=CC(=C2)C(O)=O)C=CC(C(C)=O)=C1O,[0.0001470029092160985],0.00022363587,8.507146e-05,0.00024758247,0.0
COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O,[3.164623194606975e-05],0.00022360729,3.891953e-05,0.00043053986,0.0
[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC,[1.4794836999953986e-07],0.00022333095,2.484849e-05,0.00028145144,0.0
[H][C@](N)(CS[C@]1([H])C[C@@]([H])(ON1)[C@]([H])(N)C(O)=O)C(O)=O,[1.3046658750681672e-05],0.00022292313,8.641324e-05,0.00027425613,0.0
[H][C@@](CCCCN)(NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(CC1=CC=CC=C1)NC(C)=O)B(O)O,[6.704766565235332e-05],0.00022280944,0.0019593711,0.00033126978,0.0
[H]N(C(=O)OC(C)(C)C)[C@]([H])(C(C)C)C1=NN=CO1,[0.00016946227697189897],0.00022268838,0.00020097542,0.00027338314,0.0
NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,[0.00029600877314805984],0.00022261133,0.00060071354,0.00029409424,0.0
OC(=O)CNC(=O)C1=C(O)C2=CC=CC(I)=C2C=N1,[4.9586793466005474e-05],0.00022261048,0.0017089556,0.00037050506,0.0
CO[C@@H](CC1=CC=C(OCCCOC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1)C(O)=O,[0.007151413708925247],0.00022254873,0.0017285681,0.00027593446,0.0
CC1=C(C)C2=C(C3=CC(C)=C(O[C@H](CC4=CC=CC=C4)C(O)=O)C(C)=C3)C3=CC=CC=C3C(Br)=C2S1,[3.0370977128768573e-06],0.0002225099,0.000113231785,0.0002702191,0.0
C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,[1.0770558219519444e-05],0.00022243013,0.00072435866,0.00033463442,0.0
CC1=CC=C(SC2=CC=CC=C2C2CCNCC2)C=C1,[5.0551112508401275e-05],0.00022242867,0.00014978413,0.000472968,0.0
OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,[4.639492090063868e-06],0.00022233283,0.0071349577,0.00027852258,0.0
CCN(C)C(C)C=C(C1=CC=CS1)C1=CC=CS1,[9.259922080673277e-06],0.00022223404,5.160475e-05,0.0002231079,0.0
CC[C@H](NC1=NC(NCC2=C(C)C=C(C)N=C2)=C2N=CN(C(C)C)C2=N1)[C@@H](C)O,[3.107602879026672e-06],0.00022207774,0.0010830293,0.00023967956,0.0
OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,[2.1863141341782466e-07],0.00022166184,1.5563952e-05,0.0002959543,0.0
OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1,[0.00011829445429611951],0.00022161724,0.00012227075,0.00046509024,0.0
[H][C@@](C)(NC1=NC=C(Cl)C(N=C2NNC(C)=C2)=N1)C1=NC=C(F)C=N1,[6.079970989958383e-05],0.0002213769,0.0032826832,0.0003156183,0.0
[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])O[C@](CC=C)(C[C@]([H])(O)[C@@]1([H])N=C(C)O)C(O)=O,[1.0116956578043457e-10],0.00022136087,5.6510165e-05,0.00027013203,0.0
[H][C@]1(CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)[C@]([H])(CC2=CC=CC=C2)[C@]([H])(O)[C@@]1([H])O,[6.9315436121542e-05],0.00022135137,0.0026253199,0.00028979123,0.0
C[C@H](O)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,[2.44927438330933e-08],0.00022131484,0.00068168476,0.00031819424,0.0
OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=CC=C2O1,[1.0756063602457289e-05],0.00022129419,0.00033836887,0.0003379649,0.0
CCC[C@@H](N(NC(=O)C1=CC=CC(OC)=C1CC)C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,[3.894135807058774e-05],0.00022103798,0.0010947952,0.00031071712,0.0
OC(=O)CSCC(=O)NC1CCSC1=O,[8.52677089824283e-07],0.00022098486,0.000105456216,0.00040067776,0.0
CC(C)(C)CC(C)(C)C1=CC=C(O)C(CC2=C(Cl)C=C(Cl)C=C2)=C1,[1.135897127824137e-05],0.00022097245,4.061231e-05,0.00024947218,0.0
[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,[1.1724510251553966e-10],0.00022096992,9.212101e-05,0.0002349245,0.0
CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,[0.00024513097014278173],0.00022075257,0.00027464653,0.0002961705,0.0
O=C1NC2=CC=CC=C2C1=O,[7.699640036662458e-08],0.00022038916,0.00012773494,0.00029799624,0.0
CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1,[1.8700211512623355e-06],0.0002203314,8.550249e-05,0.00027426373,0.0
[H]N(C(C)=O)[C@]([H])(CC1=C2C=CC=CC2=CC=C1)[B-](O)(O)O,[9.294852134189568e-06],0.00022024698,0.0005909523,0.00026075466,0.0
OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,[4.933293894282542e-05],0.00021988523,2.891604e-05,0.00022166818,0.0
CCCOC(C)=O,[6.365119588735979e-06],0.00021980263,1.5335436e-05,0.00029962492,0.0
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,[1.9071912902290933e-06],0.00021975716,0.0013514444,0.0002203793,0.0
CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,[9.764480637386441e-05],0.00021952116,0.00021561385,0.00027039382,0.0
NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,[3.692654718179256e-05],0.00021945794,0.00012373758,0.00028856765,0.0
CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1,[0.0005986214382573962],0.00021941651,0.0004229193,0.00024103902,0.0
CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12,[1.116842668125173e-05],0.00021929898,0.0006942072,0.0003370503,0.0
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,[8.086964697895382e-08],0.00021924211,0.00012187416,0.00034572516,0.0
CCNC(=O)C1=CC2=C(N=C(N)N=C2S1)C1=C(Cl)C=C(Cl)C=C1,[3.864503014483489e-06],0.00021921536,0.0036558404,0.0002786623,0.0
[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](CN1C(=O)[C@H](CCCCC\C=C/2)NC(=O)C1=CN=C(C)C=N1)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1,[0.0011287765810266137],0.00021921369,0.20781383,0.00037781868,0.0
